id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
108100578998689440_3 0.14613911933631143 56 1108542 161 196 False
108102081012456937_0 0.4666307857911733 167 3507199 247 237 True
108102081012456937_1 0.7524219590958019 177 6716024 206 285 True
108102081012456937_2 0.8073196986006459 70 3357971 162 354 False
108102081012456937_3 0.022604951560818085 74 1779303 179 158 False
108102088405774368_0 0.8315392895586652 40 3682260 147 181 False
108102088405774368_1 0.09257265877287406 95 2114630 323 111 False
108102088405774368_2 0.306243272335845 116 5391506 187 262 True
108102088405774368_3 0.9946178686759957 180 5337757 176 174 False
108102128014103516_0 0.1521156936261382 90 5398131 321 116 True
108102128014103516_1 0.8693090519550081 100 9272477 251 189 False
108102128014103516_2 0.12640599892876273 142 4761549 182 38 True
108102128014103516_3 0.38618103910016066 71 4925912 169 62 True
108102191341977147_0 0.11600429645542427 159 4021440 270 262 True
108102191341977147_1 0.23200859291084855 160 6441286 357 74 False
108102191341977147_2 0.9382384532760473 123 5232842 93 239 True
108102191341977147_3 0.16595059076262084 136 2159291 149 348 True
108102192164736764_0 0.04887218045112782 5 6782074 167 28 False
108102192164736764_1 0.9382384532760473 80 3131752 54 299 False
108102192164736764_2 0.2706766917293233 167 9740820 312 100 True
108102192164736764_3 0.7320085929108485 189 5251477 52 214 True
108102290747687317_0 0.11342964151952915 20 1817212 164 117 False
108102290747687317_1 0.2568218298555377 144 4378231 194 51 False
108102290747687317_2 0.46602461209202783 161 9638249 306 175 True
108102290747687317_3 0.7570893525949706 135 5420578 122 198 True
108112061900531096_0 0.4897739504843918 16 318667 60 364 False
108112061900531096_1 0.6345532831001076 3 5326116 21 89 False
108112061900531096_2 0.44671689989235736 179 7957125 325 214 True
108112061900531096_3 0.07804090419806244 197 3895738 230 313 True
108112108333122304_0 0.1339046598821639 113 1819124 78 54 True
108112108333122304_1 0.7113015532940546 18 5259843 51 175 False
108112108333122304_2 0.47830744509908946 57 2859166 251 286 False
108112108333122304_3 0.6770219603642207 38 5950857 340 254 False
108112131174646268_0 0.5200856989823246 176 9995462 100 14 False
108112131174646268_1 0.15050883770755222 108 1242317 40 103 False
108112131174646268_2 0.8355650776647028 68 177916 187 199 False
108112131174646268_3 0.8355650776647028 173 3342431 44 322 True
108112131359838532_0 0.29084092126405997 40 3217021 51 87 False
108112131359838532_1 0.17300482056775576 20 2296577 173 280 False
108112131359838532_2 0.6722013926084628 195 9961879 321 124 True
108112131359838532_3 0.051419389394750936 26 246364 363 8 False
108112157648287873_0 0.9045576407506702 65 8586607 268 80 False
108112157648287873_1 0.9152815013404826 90 4625949 159 339 False
108112157648287873_2 0.8884718498659517 107 3412965 249 78 True
108112157648287873_3 0.06756032171581769 31 9966605 337 25 False
108112202898830735_0 0.6408450704225352 34 4783821 226 253 False
108112228980407933_0 0.3193548387096774 65 7342964 296 266 True
108112228980407933_1 0.421505376344086 63 938423 323 240 False
108112228980407933_2 0.4403225806451613 54 544567 256 51 False
108112228980407933_3 0.02849462365591398 85 9567036 354 156 False
108112245389873108_0 0.8737292669876939 121 6281874 147 197 True
108112245389873108_1 0.4178705189941145 80 3517860 358 345 False
108112245389873108_2 0.20278223649010166 160 7623963 303 309 True
108112245389873108_3 0.9930444087747459 58 4039698 82 251 False
108112246450249745_0 0.135366506153023 178 6253744 240 219 True
108112246450249745_1 0.8116639914392724 172 6390951 212 223 True
108112246450249745_2 0.8271803103263777 75 4019368 268 77 True
108112246450249745_3 0.5355805243445693 133 7325615 260 99 True
108112296220409200_0 0.3649025069637883 4 2789549 65 283 False
108112296220409200_1 0.5413184772516249 56 7260343 361 96 False
108112296220409200_2 0.8421541318477251 175 8395908 363 20 False
108112296220409200_3 0.8235840297121634 144 1760738 57 315 False
108112307452549196_0 0.9561262707330123 54 4296273 229 226 False
108112307452549196_1 0.6746923488496522 200 6560289 320 59 True
108112307452549196_2 0.07223113964686999 94 4780513 40 57 False
108112307452549196_3 0.8715890850722311 181 9169443 320 285 True
108112309703864867_0 0.9315141787051899 145 2453341 149 313 True
108112309703864867_1 0.7822364901016586 65 4980319 50 145 False
108112309703864867_2 0.7303370786516854 27 7806328 192 152 False
108112309703864867_3 0.7479935794542536 0 3436905 58 124 False
108112338761076376_0 0.4823091247672253 140 4101396 58 84 False
108112338761076376_1 0.840782122905028 135 8702024 30 213 False
108112338761076376_2 0.813780260707635 95 537425 312 308 False
108112338761076376_3 0.6256983240223464 70 5189184 223 230 False
108122047294596322_0 0.40838259000537347 27 9152820 276 253 False
108122047294596322_1 0.7028479312197743 113 3121286 39 259 False
108122047294596322_2 0.8699623858140785 55 1088010 224 249 False
108122047294596322_3 0.7313272434175174 139 9173966 315 326 True
108122084356620860_0 0.9736275565123789 9 3100564 114 189 False
108122084356620860_1 0.655005382131324 122 9315822 7 248 True
108122084356620860_2 0.6711517761033369 3 8088489 292 28 False
108122084356620860_3 0.8417653390742734 143 3315918 227 306 True
108122084632448776_0 0.22981700753498385 11 7004041 86 144 False
108122084632448776_1 0.052206673842841764 42 5376201 125 10 True
108122084632448776_2 0.25618945102260493 133 3595632 48 195 False
108122084632448776_3 0.8530678148546824 9 6220500 7 5 False
108122087998110902_0 0.8213132400430571 193 1615188 16 229 False
108122087998110902_1 0.8159311087190527 137 8180138 192 271 True
108122087998110902_2 0.6905274488697524 34 6862930 170 62 False
108122087998110902_3 0.9418729817007535 18 8928868 35 343 False
108122090858807397_0 0.49192680301399355 142 4302492 310 7 False
108122090858807397_1 0.8159311087190527 5 978965 2 98 False
108122090858807397_2 0.4445640473627557 117 7205831 63 160 True
108122090858807397_3 0.8616792249730894 34 4965404 79 143 False
108122129819359943_0 0.9887520085698982 116 6274412 155 139 False
108122129819359943_1 0.4868773433315479 53 2687263 171 305 False
108122129819359943_2 0.12747723620782003 171 90259 239 224 True
108122129819359943_3 0.11247991430101767 138 3137350 313 157 True
108122205053604279_0 0.7824919441460795 126 8698277 141 255 True
108122205053604279_1 0.22341568206229862 128 9115060 160 88 True
108122205053604279_2 0.6868958109559613 14 4685891 329 65 False
108122205053604279_3 0.35284640171858217 85 9681651 164 284 True
108122243208040102_0 0.23434991974317818 108 4500170 310 60 True
108122243208040102_1 0.03263777421080792 77 2274521 64 246 False
108122243208040102_2 0.8758694489031568 49 1173377 198 290 False
108122243208040102_3 0.07062600321027288 127 8867529 217 86 False
108122277689708646_0 0.7177344475394615 116 553761 254 286 False
108122277689708646_1 0.7994428969359332 137 3988517 96 314 False
108122277689708646_2 0.5803156917363046 151 4257467 252 160 False
108122277689708646_3 0.8365831012070566 165 5089987 239 350 False
108122287931458642_0 0.8887105403959337 44 5387794 355 61 False
108122287931458642_1 0.5543071161048689 96 1969080 293 42 True
108122287931458642_2 0.04654895666131621 145 9208541 122 261 True
108122287931458642_3 0.46441947565543074 28 2857534 107 94 False
108122289328047714_0 0.9727126805778491 48 348307 94 345 False
108122289328047714_1 0.5575173889780631 194 2060031 201 87 True
108122289328047714_2 0.05082932049224184 122 152398 342 303 True
108122289328047714_3 0.947565543071161 11 5902375 360 247 False
108131216741681052_0 0.30521225147770015 23 3781394 247 12 True
108131216741681052_1 0.6953250940354648 73 7439905 167 162 True
108131216741681052_2 0.19290703922622246 179 4386202 317 115 True
108131216741681052_3 0.6528747984954326 89 503733 256 4 True
108132056799411779_0 0.7470398277717977 17 700376 24 60 False
108132056799411779_1 0.01991388589881593 158 538670 282 324 False
108132056799411779_2 0.13509149623250807 111 5062152 134 144 True
108132056799411779_3 0.4983853606027987 78 9885360 360 83 False
108132129835274610_0 0.25870380289234063 4 7701417 187 246 False
108132129835274610_1 0.6405998928762721 119 5804197 318 252 False
108132129835274610_2 0.14408141403320834 95 8810515 149 247 True
108132129835274610_3 0.5179432244242099 191 1983472 32 62 False
108132160579169713_0 0.43002680965147455 141 8837095 267 302 True
108132160579169713_1 0.2847184986595174 168 4654737 261 144 True
108132160579169713_2 0.4037533512064343 69 295233 160 278 True
108132160579169713_3 0.43002680965147455 177 474118 135 118 True
108132263093172908_0 0.11235955056179775 20 737944 203 18 False
108132263093172908_1 0.46923488496522203 101 5548603 286 86 True
108132263093172908_2 0.2225789192081327 139 2760862 111 59 True
108132263093172908_3 0.21776350989834137 9 3346162 283 310 False
108140577660279506_0 0.17754077791718947 124 704101 78 135 True
108140577660279506_1 0.48996235884567124 101 633502 352 9 False
108140577660279506_2 0.14617314930991218 116 5265694 225 303 True
108140577660279506_3 0.7195734002509411 197 72496 340 63 False
108142049608206376_0 0.8570660934981192 87 4835400 203 147 False
108142049608206376_1 0.25040300913487373 142 357249 229 135 True
108142049608206376_2 0.29124126813541107 153 2887575 302 263 True
108142049608206376_3 0.7689414293390651 122 340712 125 201 True
108142078839988661_0 0.5118406889128094 96 4820635 49 214 True
108142078839988661_1 0.0032292787944025836 165 7018246 269 140 False
108142078839988661_2 0.5888051668460711 169 7857703 260 206 True
108142078839988661_3 0.9160387513455328 65 6961016 77 60 False
108142084246516300_0 0.02852529601722282 163 8515062 362 50 False
108142084246516300_1 0.29440258342303555 35 6375478 110 329 False
108142084246516300_2 0.2766415500538213 150 6423753 8 349 False
108142084246516300_3 0.4865446716899892 175 5501427 169 82 True
108142084329731608_0 0.2378902045209903 126 6265038 339 125 True
108142084329731608_1 0.32561894510226047 18 5192373 364 246 False
108142084329731608_2 0.4031216361679225 194 6412478 230 276 True
108142084329731608_3 0.7766415500538213 68 6186500 276 12 True
108142102422080180_0 0.06534547402249598 154 5999794 152 214 True
108142102422080180_1 0.35029459025174076 43 6446269 258 78 False
108142102422080180_2 0.006427423674343867 6 7828548 360 218 False
108142102422080180_3 0.7980717728976968 105 3750380 69 30 False
108142103359282628_0 0.7005891805034815 39 450808 246 165 False
108142103359282628_1 0.039100160685591856 125 2604979 321 254 False
108142103359282628_2 0.5886448848419925 91 7296772 154 310 True
108142103359282628_3 0.9507230851633637 170 360536 341 59 True
108142175821033360_0 0.523093447905478 41 6791987 235 325 False
108142175821033360_1 0.017185821697099892 122 9036205 121 167 False
108142175821033360_2 0.10741138560687433 1 8432140 100 326 False
108142175821033360_3 0.7599355531686359 18 8806647 361 141 False
108142229726296388_0 0.11236559139784946 63 4941900 235 148 False
108142229726296388_1 0.4505376344086022 81 5675794 157 248 True
108142229726296388_2 0.44247311827956987 117 680805 169 149 True
108142229726296388_3 0.043548387096774194 28 5038059 66 14 False
108142278267523745_0 0.7437132156233279 112 3567015 32 28 False
108142278267523745_1 0.11128945960406635 176 5406178 145 88 True
108142278267523745_2 0.05564472980203317 122 1880385 269 159 False
108142278267523745_3 0.64633493846977 189 5210174 345 169 False
108142291092312993_0 0.5462814339218833 157 6209312 218 78 True
108142291092312993_1 0.9577314071696095 141 6418997 321 297 False
108142291092312993_2 0.5436062065275549 52 2179476 188 357 True
108142291092312993_3 0.64633493846977 101 8928747 26 151 False
108142303515541019_0 0.45478865703584803 116 4627531 283 141 True
108142303515541019_1 0.9641519529159979 190 5393794 102 128 True
108142303515541019_2 0.25575173889780634 122 1479668 17 32 True
108142303515541019_3 0.4767255216693419 150 8856333 245 69 True
108142327844538725_0 0.15783841626538256 29 1606105 330 51 False
108142327844538725_1 0.5377207062600321 78 5320901 203 118 True
108142327844538725_2 0.6987693953986088 187 3220335 278 348 True
108142327844538725_3 0.4654895666131621 63 3731353 92 252 False
108152031983358529_0 0.32189542483660133 97 497464 306 151 True
108152031983358529_1 0.539760348583878 118 666323 203 16 True
108152031983358529_2 0.39106753812636164 139 8299877 81 170 True
108152031983358529_3 0.08660130718954248 161 1395604 35 196 True
108152081863418133_0 0.6560818083961248 19 1886976 21 112 False
108152081863418133_1 0.8170075349838536 75 8541580 122 226 True
108152081863418133_2 0.7922497308934338 178 4089194 365 156 False
108152081863418133_3 0.30193756727664156 8 385962 18 62 False
108152108191581492_0 0.7911087305838244 20 3357182 36 54 True
108152108191581492_1 0.4177825388323514 137 4285415 204 6 False
108152108191581492_2 0.020353508302088912 178 8524647 37 332 True
108152108191581492_3 0.9426888055704339 150 8620317 250 81 True
108152158613751438_0 0.8337801608579088 195 7084782 105 83 True
108152158613751438_1 0.37640750670241285 18 3307072 306 68 False
108152158613751438_2 0.7088471849865952 144 6362154 303 217 True
108152158613751438_3 0.5914209115281501 195 4865126 224 115 True
108152248308522748_0 0.7538790797217764 145 7978698 183 20 True
108152248308522748_1 0.021936864633493848 80 5230498 185 267 False
108152248308522748_2 0.24986623863028357 50 6084858 212 171 False
108152248308522748_3 0.14125200642054575 78 4506932 205 212 True
108152266934650305_0 0.06741573033707865 0 7980497 291 154 False
108152266934650305_1 0.956661316211878 197 2106581 128 94 True
108152266934650305_2 0.15248796147672553 38 3386484 362 259 False
108152266934650305_3 0.2102728731942215 186 8864889 192 359 True
108160579103598948_0 0.042118698149329926 102 9967381 257 164 False
108160579103598948_1 0.12699425654116145 90 6138257 354 356 False
108160579103598948_2 0.15124441608168473 0 5462077 245 171 False
108160579103598948_3 0.8232291001914487 11 652459 155 32 False
108162074642458538_0 0.56243272335845 97 2769817 85 62 True
108162074642458538_1 0.2217438105489774 118 9373814 219 252 True
108162074642458538_2 0.2513455328310011 113 1947900 95 83 False
108162074642458538_3 0.5 124 1910452 209 343 True
108162081666371934_0 0.6071044133476857 5 9735592 217 15 False
108162081666371934_1 0.8229278794402584 80 7192133 272 259 False
108162081666371934_2 0.3961248654467169 74 2834315 131 249 True
108162081666371934_3 0.5285252960172229 146 5889231 113 239 True
108162108576330841_0 0.8168184252811997 105 1704551 348 4 False
108162108576330841_1 0.2158543117300482 74 453564 340 315 False
108162108576330841_2 0.7825388323513658 21 2215615 94 252 False
108162108576330841_3 0.9121585431173005 98 1938745 13 2 False
108162162170647330_0 0.9839142091152815 168 3442631 93 95 False
108162162170647330_1 0.039142091152815014 166 4866814 265 75 False
108162162170647330_2 0.6798927613941019 172 8207219 356 140 True
108162162170647330_3 0.22198391420911529 38 657780 318 344 False
108162228594201698_0 0.6580645161290323 152 9397870 6 185 False
108162228594201698_1 0.12741935483870967 125 9144573 72 92 True
108162228594201698_2 0.7688172043010753 126 4086454 138 124 True
108162228594201698_3 0.21989247311827956 57 9481969 247 131 True
108162230796672988_0 0.45645161290322583 40 769764 314 328 False
108162230796672988_1 0.7317204301075269 45 3027428 262 85 True
108162230796672988_2 0.55 143 6120618 171 99 True
108162230796672988_3 0.8204301075268817 23 9376353 208 222 False
108162246406323577_0 0.09630818619582665 113 9423909 298 51 False
108162246406323577_1 0.32209737827715357 140 8118915 313 361 True
108162246406323577_2 0.29641519529159976 195 3287136 28 148 True
108162246406323577_3 0.10165864098448368 88 9967892 140 224 False
108162285606087717_0 0.8159443552701979 126 3121987 171 223 True
108162285606087717_1 0.4622792937399679 64 3373094 288 91 False
108162285606087717_2 0.2236490101658641 10 7816287 86 93 False
108162285606087717_3 0.4055644729802033 133 5442390 128 185 True
108172059726891956_0 0.03713670613562971 46 4234266 13 200 False
108172059726891956_1 0.17761033369214208 138 3459652 312 361 True
108172059726891956_2 0.21743810548977396 92 748215 349 254 True
108172059726891956_3 0.19483315392895587 187 2229891 305 226 True
108172063378248010_0 0.16415500538213132 78 5068128 329 154 False
108172063378248010_1 0.6076426264800862 70 3041788 77 210 False
108172063378248010_2 0.9580193756727664 187 4644875 362 133 True
108172063378248010_3 0.14370290635091496 72 2610072 224 83 True
108172099774389820_0 0.4606320299946438 181 1319896 119 17 True
108172099774389820_1 0.7991430101767542 173 7612714 27 317 False
108172099774389820_2 0.8377075522228173 61 4141088 50 271 False
108172099774389820_3 0.18050348152115694 35 643745 198 228 False
108172110308103236_0 0.9555436529191216 161 1516446 111 200 True
108172110308103236_1 0.2512051419389395 113 9482705 217 26 True
108172110308103236_2 0.49973219068023567 47 7000643 125 258 False
108172110308103236_3 0.8302088912694162 136 3547507 133 355 False
108172131550860411_0 0.4799143010176754 30 388695 148 202 False
108172131550860411_1 0.46973754686663094 38 9621806 216 236 False
108172131550860411_2 0.7145152651312265 108 9719085 212 40 True
108172131550860411_3 0.6320299946438136 195 838344 3 15 False
108172132605916094_0 0.13551151580074985 97 7591274 350 309 True
108172132605916094_1 0.9914301017675415 126 9899852 71 191 False
108172132605916094_2 0.8173540439207284 177 7330365 30 18 False
108172132605916094_3 0.4322442420996251 153 4085945 203 127 True
108172164422479042_0 0.5774798927613941 24 3074398 231 12 False
108172164422479042_1 0.0353887399463807 183 8771607 51 187 True
108172164422479042_2 0.14798927613941018 58 1059274 231 230 True
108172164422479042_3 0.5844504021447721 126 6611455 12 274 True
108172326861636231_0 0.5601926163723917 17 45274 342 227 False
108172326861636231_1 0.6270733012306046 160 8518556 249 211 True
108172326861636231_2 0.1508828250401284 156 8271027 185 248 True
108172326861636231_3 0.5350454788657036 58 7592351 174 308 False
108182081758338014_0 0.7104413347685683 193 3698426 34 231 False
108182081758338014_1 0.3186221743810549 8 6463032 159 113 False
108182081758338014_2 0.6835306781485468 57 8961056 81 31 False
108182081758338014_3 0.08503767491926803 171 8504998 343 171 False
108182146477579693_0 0.1205141938939475 124 1298629 316 100 True
108182146477579693_1 0.8885913229780397 49 1479734 192 319 False
108182146477579693_2 0.5388323513658275 114 2390929 37 230 False
108182146477579693_3 0.09855382967327263 108 9162391 288 249 False
108182151958087820_0 0.20616883116883117 103 9073176 263 27 True
108182151958087820_1 0.7748917748917749 189 5199903 10 337 True
108182151958087820_2 0.29707792207792205 44 6899703 35 320 False
108182151958087820_3 0.3739177489177489 62 848916 71 123 True
108182158211130870_0 0.7646112600536193 113 3905559 297 182 True
108182158211130870_1 0.5662198391420912 173 8567729 129 268 True
108182158211130870_2 0.2037533512064343 168 8450577 92 257 True
108182158211130870_3 0.9597855227882037 184 8219359 347 19 True
108182174093104381_0 0.3007518796992481 96 7794052 185 73 True
108182174093104381_1 0.6535982814178303 93 793784 330 115 False
108182174093104381_2 0.19065520945220193 172 2048918 112 103 True
108182174093104381_3 0.12620837808807733 45 7121139 245 314 False
108190574422821025_0 0.9180522565320665 144 6822446 269 358 True
108190574422821025_1 0.8260095011876485 132 3055824 194 132 True
108190574422821025_2 0.8236342042755345 130 8027632 100 234 True
108190574422821025_3 0.47030878859857483 159 3360285 186 349 True
108190587551659719_0 0.4982185273159145 121 3942361 25 221 True
108190587551659719_1 0.3669833729216152 127 8031634 119 41 True
108190587551659719_2 0.6793349168646081 187 8034241 300 261 True
108190587551659719_3 0.026128266033254157 79 3392762 359 90 False
108192091351789009_0 0.8116254036598493 193 805599 104 179 True
108192091351789009_1 0.9203444564047363 83 6251576 44 299 False
108192091351789009_2 0.18783638320775026 139 9975541 57 322 True
108192091351789009_3 0.49569429494079653 41 4932350 345 144 False
108192100823973295_0 0.3197643277986074 188 4456253 116 57 True
108192100823973295_1 0.1638993036957686 72 2092487 356 39 False
108192100823973295_2 0.6743438671665773 16 5724817 211 21 False
108192100823973295_3 0.8141403320835565 157 8233942 60 71 True
108192128934579773_0 0.2763792179967863 40 9966392 118 331 False
108192128934579773_1 0.6743438671665773 120 5681751 275 67 False
108192128934579773_2 0.4729512587038029 57 9632551 337 295 False
108192128934579773_3 0.37921799678628815 100 5797343 57 81 True
108192177633822379_0 0.6680988184747583 17 5361115 343 122 False
108192177633822379_1 0.7647690655209453 122 469919 323 9 True
108192177633822379_2 0.07518796992481203 29 3370267 119 218 False
108192177633822379_3 0.18689581095596133 84 5200611 50 232 True
108192284174572918_0 0.3434991974317817 157 954299 248 70 True
108192284174572918_1 0.14392723381487427 123 5083981 27 270 True
108192284174572918_2 0.5724986623863029 192 8101639 246 154 True
108192284174572918_3 0.4419475655430712 173 7898073 304 105 True
108202235457383529_0 0.9354838709677419 56 4498903 346 146 False
108202235457383529_1 0.3811827956989247 37 2206893 61 200 False
108202235457383529_2 0.6801075268817204 85 8973769 181 154 False
108202235457383529_3 0.36451612903225805 99 6929980 232 110 True
108202318713843671_0 0.4794007490636704 71 7453937 320 116 False
108202318713843671_1 0.20278223649010166 58 5680762 206 217 True
108202318713843671_2 0.11021936864633494 152 7830062 222 224 True
108202318713843671_3 0.023006955591225255 199 2001519 356 17 False
108202338054460100_0 0.051899411449973246 54 110110 148 67 False
108202338054460100_1 0.990904226859283 124 9236872 21 174 False
108202338054460100_2 0.3900481540930979 144 590910 225 258 True
108202338054460100_3 0.8303905831995719 50 8881247 114 116 True
108212062422115310_0 0.5231431646932185 78 6146596 200 126 True
108212062422115310_1 0.22228202368137784 200 2855413 43 91 True
108212062422115310_2 0.8923573735199138 42 110169 180 110 False
108212062422115310_3 0.20505920344456405 122 8183487 29 185 True
108212155987589342_0 0.7554959785522788 97 6082574 46 357 False
108212155987589342_1 0.08579088471849866 55 4045174 23 302 False
108212155987589342_2 0.8214477211796246 13 7388939 149 355 False
108212155987589342_3 0.17855227882037533 116 8477325 234 228 True
108212278522825341_0 0.8170144462279294 135 456243 188 248 True
108212278522825341_1 0.27501337613697163 179 3950691 34 140 True
108212278522825341_2 0.593900481540931 68 438436 327 72 False
108212278522825341_3 0.17710005350454788 73 2760713 146 174 False
108222122757197068_0 0.3690412426352437 174 6420328 143 361 False
108222122757197068_1 0.39100160685591856 103 4573421 65 276 False
108222122757197068_2 0.7707552222817354 134 7524574 93 215 True
108222122757197068_3 0.6218532404927691 81 832706 305 352 False
108222133749813397_0 0.7696839850026781 131 7604679 269 73 True
108222133749813397_1 0.14033208355650775 12 9022499 167 37 False
108222133749813397_2 0.37600428494911625 108 3052456 288 68 True
108222133749813397_3 0.2137118371719336 152 2380055 272 160 False
108222133892603454_0 0.5249062667380825 140 6828289 54 288 True
108222133892603454_1 0.5570433851098018 132 237470 265 313 True
108222133892603454_2 0.2137118371719336 178 3492470 16 40 False
108222133892603454_3 0.3658275307980718 85 2937457 213 117 True
108222230646949159_0 0.9903225806451613 133 2496012 229 182 False
108222230646949159_1 0.8204301075268817 48 6166686 23 12 True
108222230646949159_2 0.7634408602150538 85 4721905 295 62 True
108222230646949159_3 0.774731182795699 51 5161253 229 191 True
108222263289436502_0 0.12145532370251472 9 3104315 314 298 False
108222263289436502_1 0.29641519529159976 30 2057196 235 289 False
108222263289436502_2 0.9395398608881755 124 4178934 58 192 True
108222263289436502_3 0.5981808453718566 16 5549105 184 74 False
108232236581712820_0 0.23978494623655913 92 7218457 279 140 True
108232236581712820_1 0.22688172043010751 31 3176354 70 179 False
108232236581712820_2 0.239247311827957 190 4533780 100 113 True
108232236581712820_3 0.1924731182795699 3 5130540 140 24 False
108232335027871509_0 0.08507223113964688 4 6388091 296 94 False
108232335027871509_1 0.893525949705725 159 7058887 103 31 True
108232335027871509_2 0.9652220438737292 44 2224228 213 212 False
108232335027871509_3 0.36008560727661854 75 3075844 251 207 True
108242292906458485_0 0.9069020866773676 199 1586550 94 128 True
108242292906458485_1 0.45585874799357945 107 7682643 136 110 True
108242292906458485_2 0.23060460139111824 48 5590110 113 154 False
108242292906458485_3 0.7319422150882825 111 5003421 230 125 True
108250570253751073_0 0.7526881720430108 5 77130 50 12 False
108250570253751073_1 0.5098039215686274 5 9620860 166 259 False
108250570253751073_2 0.26628716002530045 7 9448110 156 160 False
108250570253751073_3 0.9089184060721063 21 3916197 351 90 False
108260549367510630_0 0.31562302340290954 199 6548928 40 38 False
108260549367510630_1 0.24857685009487665 167 3155634 190 50 False
108260549367510630_2 0.34092346616065783 147 6080388 42 325 True
108260549367510630_3 0.6597090449082859 82 6392039 177 295 False
108270817805207531_0 0.7208252740167633 176 2873148 74 296 False
108270817805207531_1 0.33268858800773693 55 9280833 365 12 False
108270817805207531_2 0.44938749194068345 149 1321669 68 311 False
108270817805207531_3 0.9258542875564152 183 668445 261 203 False
108290859961002815_0 0.07533805537669028 140 2172528 117 348 False
108290859961002815_1 0.9079201545396007 146 4312649 247 308 False
108290859961002815_2 0.678686413393432 77 594538 96 101 False
108290859961002815_3 0.46683837733419187 60 5571289 274 23 False
108301961167272087_0 0.6970509383378016 163 9811104 23 249 False
108321959244983497_0 0.628280664167113 74 5428856 274 261 False
108321959244983497_1 0.0856989823245849 81 8630607 290 133 False
108321959244983497_2 0.762185324049277 184 9155105 241 23 True
108321959244983497_3 0.7198714515265131 62 830165 159 209 True
108341955827309732_0 0.6008606777837547 31 2959653 191 41 False
108341955827309732_1 0.958041958041958 61 2641784 54 69 False
108341955827309732_2 0.24583109198493813 43 9185262 194 26 False
108341955827309732_3 0.5621301775147929 36 6170060 199 2 False
108361975514703771_0 0.5195530726256983 63 226881 287 298 False
108361975514703771_1 0.7625698324022346 194 7211507 363 50 False
108361975514703771_2 0.5242085661080075 81 3449869 121 144 False
108361975514703771_3 0.7737430167597765 61 6370784 53 288 False
108381952861053424_0 0.600322754168908 88 5919088 105 16 True
108381952861053424_1 0.7036040882194728 124 2039966 169 50 True
108381952861053424_2 0.06670252824098978 146 4318960 348 245 False
108381952861053424_3 0.008606777837547068 181 5398168 145 307 False
108400820837115742_0 0.26615293420272673 71 127333 241 159 True
108400820837115742_1 0.6828689982216953 20 962477 293 265 False
108400820837115742_2 0.08298755186721991 132 373710 348 33 False
108400820837115742_3 0.9590989922940131 18 5908539 78 19 False
108401956400256545_0 0.8402366863905325 172 5720355 310 322 False
108401956400256545_1 0.7649273803119957 3 4832883 147 132 False
108401956400256545_2 0.18665949435180204 41 5224848 65 11 False
108401956400256545_3 0.006993006993006993 15 6920554 151 103 False
108411965167166924_0 0.06052490626673808 83 9847918 123 330 False
108411965167166924_1 0.3893947509373326 129 8631393 200 153 True
108411965167166924_2 0.5099089448312801 2 7656037 355 334 False
108411965167166924_3 0.20085698982324585 53 5787612 360 23 False
108421956621719114_0 0.5470683162990855 91 9553938 285 269 True
108421956621719114_1 0.061861215707369556 96 1183586 70 201 True
108421956621719114_2 0.011296395911780527 6 334374 124 60 False
108421956621719114_3 0.8375470683162991 8 3146787 143 32 False
108471956572772499_0 0.8612157073695536 67 6816990 114 256 False
108471956572772499_1 0.42926304464766 68 3830766 90 204 False
108471956572772499_2 0.3012372243141474 158 1017372 30 193 True
108471956572772499_3 0.7955890263582571 35 3561031 155 15 False
108490811813216854_0 0.2821576763485477 138 3465833 39 362 True
108490811813216854_1 0.6745702430349734 26 5254684 331 7 False
108490811813216854_2 0.5097806757557795 122 4043137 128 96 True
108490811813216854_3 0.7634854771784232 102 2035763 294 328 True
108491949888723920_0 0.991393222162453 3 7409656 137 195 False
108491949888723920_1 0.50080688542227 68 1752538 347 246 False
108491949888723920_2 0.39483593329747174 173 9427142 155 297 True
108491949888723920_3 0.6374394835933297 178 9995483 168 326 True
108512174582645993_0 0.49355531686358756 135 5128572 27 213 False
108512174582645993_1 0.6519871106337272 137 5293437 21 315 False
108512174582645993_2 0.3071965628356606 31 2242507 146 121 False
108512174582645993_3 0.5225563909774437 50 5261159 69 76 False
108512234914391534_0 0.6478494623655914 67 2399882 75 242 False
108512234914391534_1 0.8908602150537634 41 5152147 247 351 False
108512234914391534_2 0.8494623655913979 17 7608890 260 225 False
108512234914391534_3 0.7354838709677419 5 6725143 146 345 False
108512252092129995_0 0.8584450402144772 128 3682851 221 30 False
108512252092129995_1 0.19624664879356568 7 8543918 267 149 False
108512252092129995_2 0.2809651474530831 123 3234004 132 79 False
108512252092129995_3 0.010187667560321715 9 8371158 140 39 False
108512282472998095_0 0.46013911182450506 18 4631918 12 111 False
108512282472998095_1 0.9807383627608347 121 9871592 54 274 False
108512282472998095_2 0.5098983413590155 58 216392 182 59 False
108512282472998095_3 0.6046013911182451 147 1556002 193 15 True
108512292502632793_0 0.5152487961476726 119 5241686 120 42 True
108512292502632793_1 0.8084537185660781 36 4274908 77 322 False
108512292502632793_2 0.9748528624933119 128 4941151 324 151 True
108512292502632793_3 0.6238630283574104 191 6765743 274 330 True
108512392216054134_0 0.7576243980738363 54 5316002 59 281 False
